trialID,nsdID
4787,16598
4788,22424
4789,8054
4790,16424
4791,19358
4792,13000
4793,34456
4794,51697
4795,56554
4796,52663
4797,2228
4798,32501
4799,57051
4800,55649
4801,52663
4802,26915
4803,60070
4804,4017
4805,68473
4806,64972
4807,55106
4808,43197
4809,31450
4810,66372
4811,51590
4812,24306
4813,43647
4814,46217
4815,28184
4816,54760
4817,30448
4818,57595
4819,46469
4820,61417
4821,68040
4822,30448
4823,49925
4824,27275
4825,71241
4826,41225
4827,23240
4828,40240
4829,68122
4830,61572
4831,17242
4832,19593
4833,47262
4834,58713
4835,42563
4836,38310
4837,64040
4838,64237
4839,18649
4840,63096
4841,63887
4842,44677
4843,39007
4844,54346
4845,68044
4846,36095
4847,49616
4848,53029
4849,61734
4850,1487
4851,64049
4852,46569
4853,49616
4854,30395
4855,26775
4856,3173
4857,30738
4858,31450
4859,26100
4860,45300
4861,3495
4862,49717
4863,45180
4864,26775
4865,10134
4866,12085
4867,18011
4868,64850
4869,21887
4870,59545
4871,52586
4872,17970
4873,71285
4874,64948
4875,10702
4876,2493
4877,68777
4878,24402
4879,25615
4880,51051
4881,39699
4882,12085
4883,21573
4884,71574
4885,65821
4886,40716
4887,70584
4888,43053
4889,40704
4890,31065
4891,11699
4892,55304
4893,46807
4894,14729
4895,34850
4896,5813
4897,41188
4898,49925
4899,66243
4900,20532
4901,37398
4902,1387
4903,7478
4904,48925
4905,1387
4906,62835
4907,59570
4908,11393
4909,48702
4910,46861
4911,58372
4912,62228
4913,46217
4914,52670
4915,10913
4916,46569
4917,20635
4918,63277
4919,767
4920,47088
4921,26584
4922,60985
4923,20397
4924,43984
4925,72335
4926,27582
4927,27075
4928,12264
4929,66252
4930,50415
4931,61868
4932,9562
4933,24032
4934,36327
4935,9458
4936,8335
4937,20422
4938,57626
4939,26457
4940,37535
4941,43812
4942,64751
4943,15122
4944,37387
4945,68777
4946,15126
4947,8807
4948,66004
4949,49143
4950,1421
4951,8335
4952,44705
4953,43197
4954,429
4955,40463
4956,42024
4957,22168
4958,5345
4959,17794
4960,43559
4961,24402
4962,28524
4963,41225
4964,1519
4965,4249
4966,19818
4967,21887
4968,36765
4969,22424
4970,24618
4971,34829
4972,40463
4973,767
4974,35146
4975,63308
4976,65024
4977,64948
4978,19626
4979,16598
4980,7478
4981,49925
4982,38853
4983,30740
4984,64040
4985,46516
4986,1362
4987,62644
4988,48076
4989,51203
4990,50385
4991,16288
4992,20796
4993,11393
4994,32501
4995,58713
4996,459
4997,57051
4998,37224
4999,10269
5000,35131
5001,8262
5002,40568
5003,10121
5004,15181
5005,4427
5006,61024
5007,44705
5008,51938
5009,55738
5010,4427
5011,37825
5012,40681
5013,38727
5014,19073
5015,2735
5016,20397
5017,72120
5018,58173
5019,5345
5020,44230
5021,59931
5022,26775
5023,14631
5024,20550
5025,66004
5026,51185
5027,30740
5028,37621
5029,27622
5030,39852
5031,42445
5032,60389
5033,42068
5034,19602
5035,68777
5036,2135
5037,65709
5038,40463
5039,48859
5040,44705
5041,30253
5042,34973
5043,20185
5044,40568
5045,66905
5046,21704
5047,12256
5048,24422
5049,20827
5050,62054
5051,52992
5052,13301
5053,10600
5054,26457
5055,63727
5056,59268
5057,50466
5058,70823
5059,14252
5060,19073
5061,68818
5062,5877
5063,17690
5064,45952
5065,2135
5066,11218
5067,38978
5068,8383
5069,57051
5070,60514
5071,61024
5072,59835
5073,56251
5074,43812
5075,57262
5076,6321
5077,17505
5078,18120
5079,13296
5080,30740
5081,17690
5082,65914
5083,39741
5084,6934
5085,26100
5086,51498
5087,3682
5088,60389
5089,64096
5090,3202
5091,38060
5092,23416
5093,40716
5094,13841
5095,63659
5096,30253
5097,45350
5098,34829
5099,17753
5100,40527
5101,42549
5102,46469
5103,65091
5104,57563
5105,16598
5106,19682
5107,17407
5108,52993
5109,58457
5110,56842
5111,71571
5112,56082
5113,11699
5114,46469
5115,27911
5116,24618
5117,63994
5118,31593
5119,30174
5120,43668
5121,36682
5122,34850
5123,28104
5124,39822
5125,44184
5126,41640
5127,66289
5128,46417
5129,4215
5130,57435
5131,49616
5132,36731
5133,5813
5134,17864
5135,53540
5136,8414
5137,48495
5138,41471
5139,23416
5140,49397
5141,33885
5142,1421
5143,6915
5144,37535
5145,51401
5146,37899
5147,68527
5148,6653
5149,67775
5150,39818
5151,18741
5152,60514
5153,20323
5154,64361
5155,20217
5156,36799
5157,2598
5158,21615
5159,60322
5160,49348
5161,49348
5162,46667
5163,32283
5164,35469
5165,5664
5166,31927
5167,429
5168,9774
5169,68818
5170,63731
5171,69472
5172,20397
5173,1289
5174,23416
5175,29024
5176,69713
5177,51810
5178,50385
5179,9960
5180,59570
5181,9458
5182,33885
5183,6413
5184,15122
5185,70281
5186,61482
5187,58930
5188,2824
5189,58300
5190,39822
5191,32937
5192,40568
5193,66289
5194,14631
5195,27460
5196,40081
5197,429
5198,66216
5199,52993
5200,4427
5201,11005
5202,68818
5203,71574
5204,8584
5205,27514
5206,28104
5207,51697
5208,59835
5209,24943
5210,27773
5211,53540
5212,17682
5213,41471
5214,42756
5215,62907
5216,25029
5217,44688
5218,14252
5219,43053
5220,44695
5221,15649
5222,56903
5223,24689
5224,71502
5225,58457
5226,52415
5227,10634
5228,51938
5229,33532
5230,13138
5231,21108
5232,7867
5233,30253
5234,33377
5235,63162
5236,11661
5237,22926
5238,42068
5239,52993
5240,18887
5241,32937
5242,22834
5243,30485
5244,53659
5245,10244
5246,1289
5247,15390
5248,41778
5249,60016
5250,5823
5251,62354
5252,5823
5253,11661
5254,71187
5255,59570
5256,66053
5257,58300
5258,71205
5259,52339
5260,24032
5261,29578
5262,35313
5263,68432
5264,62054
5265,5463
5266,40681
5267,50653
5268,71187
5269,29192
5270,30522
5271,51828
5272,57030
5273,40681
5274,57853
5275,34850
5276,19301
5277,52596
5278,33414
5279,58457
5280,72373
5281,52767
5282,27809
5283,45073
5284,33786
5285,57800
5286,19224
5287,48495
5288,7041
5289,10445
5290,13942
5291,57642
5292,52777
5293,10839
5294,42068
5295,62694
5296,44515
5297,43083
5298,32210
5299,670
5300,64888
5301,10470
5302,11879
5303,41778
5304,19260
5305,45910
5306,33003
5307,26788
5308,54683
5309,24514
5310,33786
5311,51949
5312,44378
5313,26104
5314,52792
5315,65725
5316,12655
5317,63430
5318,58670
5319,48495
5320,34235
5321,56441
5322,14674
5323,2047
5324,23213
5325,28417
5326,47088
5327,5773
5328,50827
5329,29192
5330,71187
5331,52792
5332,38491
5333,72120
5334,62054
5335,48012
5336,43445
5337,62907
5338,46231
5339,5345
5340,27933
5341,18365
5342,33029
5343,59314
5344,64712
5345,11348
5346,63430
5347,31332
5348,32937
5349,67444
5350,6413
5351,41097
5352,46362
5353,62694
5354,33774
5355,27622
5356,5830
5357,35451
5358,56460
5359,56032
5360,39432
5361,953
5362,46667
5363,15122
5364,13613
5365,19058
5366,39822
5367,61482
5368,884
5369,46362
5370,65647
5371,54982
5372,4081
5373,11477
5374,41097
5375,33003
5376,71571
5377,40473
5378,57497
5379,54982
5380,49717
5381,45460
5382,26011
5383,2797
5384,26104
5385,48655
5386,39818
5387,31580
5388,25705
5389,66243
5390,15464
5391,25029
5392,25455
5393,64769
5394,71297
5395,26011
5396,52159
5397,33885
5398,17843
5399,70258
5400,67762
5401,6113
5402,63430
5403,44781
5404,31844
5405,6044
5406,50291
5407,42547
5408,2598
5409,18434
5410,12256
5411,113
5412,50784
5413,2135
5414,38794
5415,38491
5416,67775
5417,30117
5418,214
5419,27622
5420,18698
5421,16196
5422,41081
5423,251
5424,20217
5425,46233
5426,18938
5427,42076
5428,18938
5429,50289
5430,65770
5431,35190
5432,1083
5433,34235
5434,6044
5435,70279
5436,68900
5437,48640
5438,18434
5439,1392
5440,3127
5441,49348
5442,44173
5443,42547
5444,6697
5445,25928
5446,42820
5447,59015
5448,71241
5449,5792
5450,23667
5451,56641
5452,52159
5453,12225
5454,22526
5455,18434
5456,45460
5457,64640
5458,70075
5459,72056
5460,23185
5461,12700
5462,42563
5463,38129
5464,24007
5465,3932
5466,37267
5467,71468
5468,59314
5469,68476
5470,9481
5471,36731
5472,35385
5473,38405
5474,24653
5475,58702
5476,36353
5477,18232
5478,45632
5479,51949
5480,56903
5481,65647
5482,64096
5483,69178
5484,67363
5485,16743
5486,48655
5487,46683
5488,54683
5489,36318
5490,1362
5491,70281
5492,61283
5493,40474
5494,5436
5495,5436
5496,36542
5497,12225
5498,34847
5499,68287
5500,40914
5501,52144
5502,9112
5503,24943
5504,71574
5505,53739
5506,22896
5507,66226
5508,41081
5509,32281
5510,23696
5511,5792
5512,4410
5513,29192
5514,20217
5515,6736
5516,71571
5517,6044
5518,14376
5519,44590
5520,56269
5521,46613
5522,33498
5523,20908
5524,27580
5525,72184
5526,49577
5527,8094
5528,13138
5529,8929
5530,682
5531,19592
5532,15779
5533,8171
5534,113
5535,43376
5536,52737
5537,27976
5538,2797
5539,1410
5540,36945
5541,45193
5542,65782
5543,19301
5544,71502
5545,45857
5546,49234
5547,67485
5548,32281
5549,10456
5550,20086
5551,67755
5552,43445
5553,16196
5554,9996
5555,59850
5556,43896
5557,31023
5558,46233
5559,3775
5560,20686
5561,214
5562,12305
5563,66736
5564,61843
5565,36542
5566,46362
5567,51949
5568,67444
5569,5001
5570,24007
5571,43626
5572,34317
5573,31417
5574,70075
5575,37327
5576,71502
5577,31202
5578,27584
5579,33256
5580,2244
5581,30847
5582,47900
5583,23381
5584,27773
5585,41924
5586,61031
5587,1345
5588,4265
5589,20116
5590,29084
5591,61677
5592,64640
5593,37109
5594,23213
5595,6736
5596,62212
5597,61469
5598,46147
5599,23320
5600,69287
5601,27261
5602,70281
5603,17658
5604,33772
5605,16251
5606,2047
5607,54166
5608,811
5609,36731
5610,47900
5611,34847
5612,47116
5613,44542
5614,33498
5615,53740
5616,44173
5617,9603
5618,58022
5619,53342
5620,55649
5621,58384
5622,63308
5623,60016
5624,13113
5625,10634
5626,34847
5627,11633
5628,53739
5629,22515
5630,4127
5631,51146
5632,39643
5633,2429
5634,4693
5635,22900
5636,27773
5637,23358
5638,33918
5639,61873
5640,15025
5641,44087
5642,61873
5643,20386
5644,43958
5645,66479
5646,16197
5647,4410
5648,1818
5649,19954
5650,71989
5651,19764
5652,24943
5653,11393
5654,71468
5655,36841
5656,55678
5657,9112
5658,49768
5659,67148
5660,37924
5661,71852
5662,72209
5663,61352
5664,15793
5665,35618
5666,16933
5667,23320
5668,26104
5669,68473
5670,37924
5671,70658
5672,5958
5673,7946
5674,56629
5675,44149
5676,58022
5677,31528
5678,60451
5679,38405
5680,54452
5681,51749
5682,61283
5683,39591
5684,31801
5685,54687
5686,67343
5687,9989
5688,50172
5689,56003
5690,27149
5691,22526
5692,32122
5693,40611
5694,1345
5695,14223
5696,39643
5697,27084
5698,28454
5699,13141
5700,67343
5701,52138
5702,23320
5703,14464
5704,8358
5705,8444
5706,6938
5707,8094
5708,60451
5709,66327
5710,2244
5711,9989
5712,20086
5713,16933
5714,12242
5715,34387
5716,14859
5717,57432
5718,52524
5719,48350
5720,25763
5721,43798
5722,21295
5723,19190
5724,11369
5725,37924
5726,38173
5727,52636
5728,59136
5729,17987
5730,27810
5731,52524
5732,8362
5733,42429
5734,1738
5735,14818
5736,40153
5737,9228
5738,1469
5739,47163
5740,30877
5741,30546
5742,33585
5743,31417
5744,56956
5745,52186
5746,27976
5747,23913
5748,58404
5749,49394
5750,26793
5751,49577
5752,38173
5753,33291
5754,9112
5755,8444
5756,70119
5757,53796
5758,27621
5759,13835
5760,39685
5761,63138
5762,44590
5763,20307
5764,7163
5765,52733
5766,52476
5767,1818
5768,56803
5769,34283
5770,1741
5771,40273
5772,68287
5773,52025
5774,5958
5775,68166
5776,55119
5777,14376
5778,36383
5779,65770
5780,62693
5781,15506
5782,30546
5783,36841
5784,32139
5785,11369
5786,71161
5787,15953
5788,51958
5789,9177
5790,55896
5791,33820
5792,59136
5793,28454
5794,10243
5795,10355
5796,23549
5797,47974
5798,23783
5799,49212
5800,60596
5801,46448
5802,8054
5803,45987
5804,68173
5805,68900
5806,31968
5807,49575
5808,34387
5809,9996
5810,24007
5811,1604
5812,24653
5813,56629
5814,60821
5815,21887
5816,9989
5817,17987
5818,27911
5819,5463
5820,11068
5821,38778
5822,37680
5823,21705
5824,32053
5825,27537
5826,41079
5827,5442
5828,41073
5829,30430
5830,17598
5831,27812
5832,20609
5833,56956
5834,68254
5835,34235
5836,42076
5837,60596
5838,49582
5839,37259
5840,17658
5841,63739
5842,24264
5843,1991
5844,17912
5845,35682
5846,20307
5847,25853
5848,56003
5849,28068
5850,17476
5851,33609
5852,22391
5853,38405
5854,9495
5855,50981
5856,57589
5857,22213
5858,26307
5859,57432
5860,55678
5861,22391
5862,25512
5863,27976
5864,30546
5865,50828
5866,51938
5867,53876
5868,16107
5869,825
5870,63138
5871,54452
5872,23308
5873,30245
5874,52604
5875,1741
5876,15692
5877,20820
5878,56368
5879,682
5880,62025
5881,32496
5882,28652
5883,16197
5884,53037
5885,23803
5886,41062
5887,4127
5888,69481
5889,52476
5890,65770
5891,69959
5892,51914
5893,26375
5894,25070
5895,44149
5896,26362
5897,46599
5898,72992
5899,24623
5900,17476
5901,53163
5902,68287
5903,24289
5904,1378
5905,9793
5906,17987
5907,20386
5908,6094
5909,59165
5910,68765
5911,24156
5912,37157
5913,63464
5914,10298
5915,63138
5916,40273
5917,33813
5918,18163
5919,15506
5920,6982
5921,56629
5922,20609
5923,33291
5924,53796
5925,12634
5926,1346
5927,34973
5928,17476
5929,19092
5930,64560
5931,42392
5932,24202
5933,27537
5934,46059
5935,30877
5936,44858
5937,9188
5938,55468
5939,47465
5940,72319
5941,13381
5942,42563
5943,71686
5944,64440
5945,66811
5946,24317
5947,38688
5948,36235
5949,15653
5950,16250
5951,26575
5952,4299
5953,1400
5954,53492
5955,18543
5956,8094
5957,5868
5958,2813
5959,41416
5960,2204
5961,59136
5962,43078
5963,2204
5964,27928
5965,41611
5966,60416
5967,30187
5968,41073
5969,8171
5970,12242
5971,28454
5972,18543
5973,2640
5974,13315
5975,22062
5976,22873
5977,68699
5978,7079
5979,48563
5980,43546
5981,52476
5982,10216
5983,41416
5984,52524
5985,41062
5986,45987
5987,55678
5988,11369
5989,72911
5990,43053
5991,18240
5992,21202
5993,37754
5994,13224
5995,19592
5996,26435
5997,46524
5998,44965
5999,32778
6000,32746
6001,6697
6002,9177
6003,16197
6004,40927
6005,60041
6006,23667
6007,69481
6008,4693
6009,21123
6010,24158
6011,41804
6012,59792
6013,49436
6014,9052
6015,30321
6016,69776
6017,18960
6018,55477
6019,32053
6020,4255
6021,3775
6022,4796
6023,54687
6024,37327
6025,56898
6026,27084
6027,27537
6028,64640
6029,21202
6030,59940
6031,2337
6032,40673
6033,66811
6034,4835
6035,48157
6036,68402
6037,24339
6038,43518
6039,68699
6040,39177
6041,25642
6042,60374
6043,14464
6044,59940
6045,29717
6046,51914
6047,55979
6048,17791
6049,29451
6050,61263
6051,13141
6052,11664
6053,53785
6054,70062
6055,49436
6056,28068
6057,54687
6058,4255
6059,18979
6060,5215
6061,56074
6062,57635
6063,11654
6064,36476
6065,40098
6066,26861
6067,66185
6068,425
6069,17791
6070,24062
6071,33333
6072,3819
6073,46296
6074,58930
6075,31801
6076,24172
6077,56074
6078,11664
6079,57462
6080,30430
6081,13224
6082,37868
6083,51312
6084,17912
6085,70951
6086,40673
6087,70864
6088,5969
6089,28418
6090,70232
6091,33985
6092,51914
6093,52896
6094,40273
6095,4436
6096,32060
6097,7435
6098,7946
6099,62630
6100,53394
6101,17104
6102,45065
6103,3861
6104,60279
6105,46380
6106,44774
6107,37868
6108,65454
6109,63464
6110,22012
6111,17843
6112,50811
6113,61011
6114,46380
6115,24607
6116,61608
6117,6838
6118,16310
6119,12361
6120,45712
6121,49972
6122,34811
6123,28068
6124,16852
6125,36476
6126,52729
6127,62497
6128,54264
6129,3563
6130,5969
6131,13766
6132,8862
6133,45987
6134,42288
6135,52272
6136,24202
6137,18601
6138,62497
6139,11270
6140,4648
6141,6941
6142,12695
6143,49972
6144,26796
6145,45963
6146,49935
6147,59963
6148,55282
6149,45065
6150,56074
6151,9144
6152,55621
6153,31735
6154,64225
6155,17104
6156,22753
6157,63946
6158,56910
6159,70394
6160,37535
6161,50614
6162,50577
6163,67700
6164,55624
6165,3644
6166,71686
6167,23216
6168,31873
6169,39363
6170,49944
6171,45712
6172,45644
6173,19287
6174,41416
6175,31298
6176,68699
6177,56803
6178,58022
6179,56910
6180,36476
6181,53394
6182,9177
6183,3570
6184,28609
6185,15497
6186,55138
6187,49844
6188,58930
6189,21958
6190,31389
6191,22896
6192,24156
6193,54452
6194,11655
6195,55138
6196,31661
6197,37406
6198,24288
6199,43986
6200,51979
6201,53780
6202,31389
6203,32140
6204,14920
6205,59861
6206,13948
6207,6697
6208,53342
6209,64367
6210,42392
6211,49972
6212,9097
6213,19092
6214,49944
6215,43546
6216,47017
6217,40673
6218,55621
6219,12797
6220,21071
6221,41969
6222,24653
6223,34695
6224,33985
6225,35592
6226,8921
6227,70232
6228,21295
6229,65348
6230,12242
6231,36974
6232,6269
6233,69759
6234,42392
6235,48539
6236,38330
6237,13091
6238,12237
6239,42288
6240,5656
6241,69641
6242,29451
6243,40337
6244,24517
6245,67318
6246,269
6247,5436
6248,61738
6249,25705
6250,24517
6251,65098
6252,2223
6253,60416
6254,70564
6255,72911
6256,34811
6257,54123
6258,50577
6259,29568
6260,51958
6261,36235
6262,12103
6263,8054
6264,42006
6265,25323
6266,41804
6267,59039
6268,6838
6269,5656
6270,50852
6271,66135
6272,55005
6273,23236
6274,8006
6275,17104
6276,8215
6277,61197
6278,15953
6279,52921
6280,10659
6281,25323
6282,27435
6283,29451
6284,46696
6285,61148
6286,59470
6287,11068
6288,28608
6289,32440
6290,53492
6291,70232
6292,26292
6293,25705
6294,70951
6295,31233
6296,12104
6297,25323
6298,66291
6299,3049
6300,24384
6301,51747
6302,7940
6303,50541
6304,42249
6305,5090
6306,35023
6307,69641
6308,51099
6309,32531
6310,54906
6311,40846
6312,47232
6313,30321
6314,26292
6315,70070
6316,22753
6317,63542
6318,55595
6319,30321
6320,60856
6321,44395
6322,38634
6323,36927
6324,26861
6325,20317
6326,16307
6327,66291
6328,23216
6329,2204
6330,47475
6331,44569
6332,18163
6333,5090
6334,51958
6335,37398
6336,20054
6337,4255
6338,37868
6339,50385
6340,13740
6341,6941
6342,19980
6343,50365
6344,20827
6345,26796
6346,27688
6347,60316
6348,63946
6349,10298
6350,51824
6351,20096
6352,13948
6353,54810
6354,35335
6355,50537
6356,57046
6357,12270
6358,50002
6359,36318
6360,38897
6361,18367
6362,47273
6363,62565
6364,27993
6365,33944
6366,47761
6367,55172
6368,31814
6369,44535
6370,44058
6371,6772
6372,10508
6373,58107
6374,66217
6375,32025
6376,46390
6377,58224
6378,60316
6379,67796
6380,66697
6381,59470
6382,48157
6383,63464
6384,58387
6385,48480
6386,27928
6387,52509
6388,26807
6389,44255
6390,27928
6391,9529
6392,35774
6393,64977
6394,65967
6395,30048
6396,4578
6397,8125
6398,7005
6399,36575
6400,48369
6401,4033
6402,5969
6403,64361
6404,41363
6405,31735
6406,72655
6407,72911
6408,19687
6409,26807
6410,31735
6411,19895
6412,33609
6413,7263
6414,51789
6415,23921
6416,56082
6417,12568
6418,64322
6419,43196
6420,56803
6421,49944
6422,1390
6423,71048
6424,63946
6425,72992
6426,49934
6427,58387
6428,18082
6429,40344
6430,29919
6431,38254
6432,20026
6433,31661
6434,46744
6435,50817
6436,18170
6437,38897
6438,55876
6439,55501
6440,17668
6441,23715
6442,63504
6443,20633
6444,13919
6445,37609
6446,40846
6447,46815
6448,3049
6449,19978
6450,70112
6451,15662
6452,19687
6453,35810
6454,35233
6455,47744
6456,45410
6457,49844
6458,13091
6459,66330
6460,56271
6461,1664
6462,32804
6463,27435
6464,44535
6465,50002
6466,36612
6467,9529
6468,34089
6469,19144
6470,60416
6471,9095
6472,12797
6473,13962
6474,22836
6475,31865
6476,64322
6477,72319
6478,14014
6479,7502
6480,2223
6481,21387
6482,32194
6483,13962
6484,5048
6485,65238
6486,53157
6487,61738
6488,65480
6489,34695
6490,6308
6491,56082
6492,48303
6493,50537
6494,11231
6495,5868
6496,47273
6497,43986
6498,66588
6499,20097
6500,57666
6501,51747
6502,58224
6503,65098
6504,36682
6505,10824
6506,66689
6507,71068
6508,3819
6509,67534
6510,66135
6511,4360
6512,21192
6513,56898
6514,29857
6515,51747
6516,23165
6517,32804
6518,35490
6519,30657
6520,12568
6521,55979
6522,23248
6523,23715
6524,68862
6525,42759
6526,6793
6527,11231
6528,22946
6529,23100
6530,53013
6531,6941
6532,24481
6533,61011
6534,60838
6535,44752
6536,8255
6537,53510
6538,61804
6539,16572
6540,36093
6541,3847
6542,23462
6543,49475
6544,28595
6545,50433
6546,49144
6547,16307
6548,35209
6549,66697
6550,27863
6551,55425
6552,13381
6553,24517
6554,6184
6555,37573
6556,12270
6557,45410
6558,72201
6559,53605
6560,14867
6561,48413
6562,70426
6563,2070
6564,66489
6565,61197
6566,11477
6567,43095
6568,8125
6569,31344
6570,29349
6571,17230
6572,59861
6573,54096
6574,61540
6575,29364
6576,40846
6577,33087
6578,9310
6579,65472
6580,47232
6581,46390
6582,35656
6583,11367
6584,71203
6585,53492
6586,66330
6587,48702
6588,34924
6589,14257
6590,8255
6591,46818
6592,66914
6593,72293
6594,32282
6595,66135
6596,36171
6597,48702
6598,63277
6599,34083
6600,21982
6601,20096
6602,42245
6603,53587
6604,71976
6605,1249
6606,57071
6607,24481
6608,35592
6609,47792
6610,41363
6611,29812
6612,35209
6613,47792
6614,70426
6615,72209
6616,43968
6617,57071
6618,56415
6619,7193
6620,29565
6621,2044
6622,52507
6623,38458
6624,66206
6625,18238
6626,35092
6627,18367
6628,30174
6629,15683
6630,21623
6631,11630
6632,5615
6633,26958
6634,34200
6635,39038
6636,34089
6637,72981
6638,21707
6639,26864
6640,54096
6641,62663
6642,19269
6643,71831
6644,50200
6645,43196
6646,45410
6647,69785
6648,53394
6649,48911
6650,47955
6651,50772
6652,4611
6653,70488
6654,24937
6655,34793
6656,22763
6657,41348
6658,72319
6659,39681
6660,51943
6661,40864
6662,28510
6663,13962
6664,2613
6665,55156
6666,71373
6667,23599
6668,44774
6669,68859
6670,12270
6671,30392
6672,13919
6673,69641
6674,36430
6675,1249
6676,47559
6677,33087
6678,1361
6679,38634
6680,56877
6681,47583
6682,27099
6683,5756
6684,40089
6685,35023
6686,27883
6687,29349
6688,9971
6689,72293
6690,1249
6691,54818
6692,43095
6693,33289
6694,50365
6695,30881
6696,47583
6697,3049
6698,13091
6699,21165
6700,13555
6701,11932
6702,45712
6703,40990
6704,20493
6705,21192
6706,50953
6707,52509
6708,40990
6709,33087
6710,49081
6711,52400
6712,11616
6713,29565
6714,50515
6715,11767
6716,18790
6717,35490
6718,53605
6719,32895
6720,23549
6721,56877
6722,71373
6723,53066
6724,60547
6725,24893
6726,71831
6727,54835
6728,19335
6729,3605
6730,6522
6731,19104
6732,48233
6733,18338
6734,71976
6735,45634
6736,65480
6737,68532
6738,37529
6739,4299
6740,15180
6741,60186
6742,14410
6743,33786
6744,5580
6745,24481
6746,15743
6747,21133
6748,36095
6749,28159
6750,6501
6751,31558
6752,10470
6753,32754
6754,47902
6755,16743
6756,13986
6757,60845
6758,2044
6759,27429
6760,24203
6761,39826
6762,47273
6763,27429
6764,54818
6765,38366
6766,9092
6767,46869
6768,48224
6769,14014
6770,5215
6771,72293
6772,37718
6773,7919
6774,18338
6775,38897
6776,70488
6777,69167
6778,41165
6779,15685
6780,14883
6781,70137
6782,7731
6783,8913
6784,71850
6785,36430
6786,42907
6787,32140
6788,5580
6789,19478
6790,34200
6791,11880
6792,64244
6793,10622
6794,51384
6795,2548
6796,29364
6797,71199
6798,10508
6799,46390
6800,55425
6801,17559
6802,12568
6803,11628
6804,5580
6805,8447
6806,60838
6807,54897
6808,2613
6809,4611
6810,71017
6811,17873
6812,17949
6813,56726
6814,38156
6815,35023
6816,38156
6817,20738
6818,62663
6819,66580
6820,65472
6821,36899
6822,42151
6823,839
6824,46621
6825,10013
6826,9310
6827,59455
6828,9376
6829,28676
6830,13555
6831,6653
6832,65764
6833,50365
6834,62663
6835,16307
6836,53157
6837,70440
6838,66914
6839,61719
6840,2361
6841,52927
6842,63019
6843,24304
6844,60774
6845,20292
6846,41363
6847,32332
6848,72992
6849,66609
6850,65480
6851,22697
6852,51841
6853,51427
6854,29558
6855,21807
6856,13919
6857,55370
6858,28601
6859,21192
6860,60646
6861,39459
6862,36583
6863,18082
6864,52927
6865,31397
6866,8575
6867,45109
6868,25319
6869,6522
6870,33131
6871,51101
6872,8627
6873,65999
6874,61962
6875,8394
6876,37236
6877,19478
6878,37577
6879,71034
6880,43155
6881,67755
6882,71976
6883,28745
6884,65999
6885,42232
6886,50182
6887,3847
6888,16302
6889,37775
6890,58861
6891,42557
6892,10622
6893,72605
6894,39157
6895,72919
6896,718
6897,60774
6898,5460
6899,24748
6900,59854
6901,3184
6902,10939
6903,68359
6904,61197
6905,55971
6906,40864
6907,8630
6908,34558
6909,29979
6910,37236
6911,10622
6912,1378
6913,34126
6914,11688
6915,24622
6916,40770
6917,66278
6918,62561
6919,33139
6920,25506
6921,61336
6922,48004
6923,69507
6924,6653
6925,62302
6926,30048
6927,67631
6928,56154
6929,4106
6930,1057
6931,6265
6932,14472
6933,7245
6934,52688
6935,8398
6936,71373
6937,71161
6938,24934
6939,3847
6940,33501
6941,26933
6942,56898
6943,59455
6944,2668
6945,11942
6946,3685
6947,25501
6948,33066
6949,57071
6950,65267
6951,63866
6952,46524
6953,72257
6954,33364
6955,72919
6956,66278
6957,26127
6958,51153
6959,28581
6960,50553
6961,70888
6962,17949
6963,15068
6964,34754
6965,38156
6966,47955
6967,37888
6968,33319
6969,67076
6970,8125
6971,33512
6972,21133
6973,8447
6974,15386
6975,45171
6976,20423
6977,51435
6978,63019
6979,6982
6980,61509
6981,29979
6982,3489
6983,3489
6984,29565
6985,63019
6986,70137
6987,41804
6988,40770
6989,21526
6990,59112
6991,61677
6992,59961
6993,1589
6994,71132
6995,52688
6996,65680
6997,6659
6998,52652
6999,53406
7000,46990
7001,43162
7002,27863
7003,14472
7004,20620
7005,18238
7006,52097
7007,27102
7008,3775
7009,9227
7010,41165
7011,25512
7012,20423
7013,48608
7014,50811
7015,31675
7016,18294
7017,54020
7018,45109
7019,22377
7020,25413
7021,25368
7022,47460
7023,34172
7024,13682
7025,30048
7026,39157
7027,20096
7028,2962
7029,28601
7030,50953
7031,12367
7032,61647
7033,3913
7034,45959
7035,30888
7036,72605
7037,27261
7038,27429
7039,59455
7040,13917
7041,6815
7042,45109
7043,22668
7044,24304
7045,18569
7046,72605
7047,28745
7048,60547
7049,23549
7050,42558
7051,56548
7052,63584
7053,35070
7054,60774
7055,48233
7056,36893
7057,60547
7058,48612
7059,33944
7060,2613
7061,48074
7062,11197
7063,3913
7064,64244
7065,28276
7066,10011
7067,6501
7068,37606
7069,48191
7070,24214
7071,119
7072,61647
7073,61687
7074,72919
7075,45035
7076,2668
7077,24019
7078,66138
7079,55208
7080,11147
7081,41225
7082,15176
7083,11367
7084,57873
7085,55971
7086,40023
7087,43619
7088,484
7089,53358
7090,12597
7091,27301
7092,8737
7093,14347
7094,18294
7095,51153
7096,47528
7097,60991
7098,54852
7099,45843
7100,5893
7101,17666
7102,9077
7103,72222
7104,8394
7105,9860
7106,35919
7107,69559
7108,47528
7109,46869
7110,48004
7111,32792
7112,30888
7113,50182
7114,49468
7115,65680
7116,65971
7117,1917
7118,62657
7119,28933
7120,66609
7121,37324
